CUST_ID,BALANCE,PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,TENURE
C14882,86.206262,626.28,415.58,0.0,3000.0,729.334233,164.10643100000001,12
C14884,958.26975,0.0,0.0,171.920223,1000.0,327.333462,308.017569,12
C14885,10929.05958,675.89,175.5,1521.869211,12000.0,2639.956641,3049.937917,12
C14886,11581.9335,0.0,0.0,9236.092963,13000.0,2132.8263230000002,4814.853217,12
C14887,207.209597,13.66,13.66,0.0,7000.0,1703.339459,208.367436,11
C14888,3139.2673219999997,5393.36,3298.92,0.0,3000.0,4173.119357,5573.463031,12
C14889,2689.895528,0.0,0.0,270.201463,2900.0,639.484442,640.261805,12
C14890,1406.627442,2315.86,976.6,0.0,4000.0,3176.971719,462.419982,12
C14892,1594.4853560000001,2650.91,527.01,0.0,7000.0,1416.618009,427.14705999999995,12
C14894,3755.184007,3211.86,1791.28,0.0,11000.0,3198.261943,960.8566380000001,12
C14895,38.795708000000005,229.48,0.0,0.0,3050.0,392.882251,132.86488300000002,12
C14896,37.911473,254.0,170.0,0.0,3000.0,248.076679,185.502626,12
C14897,1723.804529,3145.79,2148.5,0.0,6000.0,995.0655009999999,387.473541,12
C14898,165.29072299999999,971.2,0.0,446.94537,1000.0,1922.505496,124.77930800000001,12
C14899,683.391465,0.0,0.0,1786.070392,3000.0,346.49464900000004,159.136566,12
C14900,10.358325,98.83,0.0,0.0,7000.0,116.29963500000001,145.320085,11
C14901,1063.6140990000001,0.0,0.0,196.61646299999998,1200.0,206.505212,316.230814,12
C14902,98.29029200000001,4440.8,0.0,0.0,1500.0,7150.995346,119.09778500000002,12
C14903,1540.879308,0.0,0.0,154.55035700000002,4000.0,720.5583429999999,334.635642,11
C14904,3083.636304,250.0,250.0,0.0,10000.0,4669.1935539999995,893.3682550000001,12
C14905,1098.457059,0.0,0.0,18.510103,1200.0,224.20435899999998,551.721679,12
C14906,4836.914446,305.6,0.0,0.0,16500.0,2547.923816,1602.370029,12
C14907,131.069154,1315.39,1002.31,0.0,3500.0,1123.656185,182.23728,12
C14908,49.564532,433.5,159.56,0.0,9000.0,465.466079,148.914581,11
C14909,1967.70274,744.9,75.0,956.424536,4000.0,449.75881699999996,647.309788,12
C14910,1669.128355,0.0,0.0,335.05681400000003,1800.0,528.612762,607.334479,12
C14911,56.116326,368.47,0.0,66.320495,2500.0,174.47059199999998,167.4688,12
C14912,227.18412599999996,50.0,0.0,947.140065,5500.0,2074.177677,162.04957,12
C14913,1417.1576519999999,562.5,562.5,0.0,1500.0,987.794574,861.298259,12
C14914,1406.483149,0.0,0.0,363.680545,1500.0,214.423727,362.96484,8
C14915,0.0,581.0,581.0,0.0,1000.0,692.5237179999999,312.343947,12
C14916,1124.582725,0.0,0.0,219.93384300000002,1200.0,446.25146399999994,228.206218,12
C14917,110.40938700000001,992.88,0.0,0.0,4500.0,791.103098,148.537836,12
C14918,4929.758948,4939.1,0.0,2365.8434899999997,6000.0,3952.187547,5234.368383,12
C14919,687.3781389999999,74.42,74.42,0.0,700.0,353.25028100000003,492.588377,12
C14920,7.167028,99.0,0.0,0.0,6000.0,196.55670600000002,85.643203,12
C14921,49.433937,387.0,387.0,0.0,3000.0,335.472854,122.280528,9
C14922,1427.949491,0.0,0.0,617.736537,1800.0,2163.8739579999997,329.166007,12
C14923,17.141376,182.1,148.5,113.918826,6000.0,255.074373,93.628909,12
C14924,2285.6553940000003,3648.73,1131.3,2034.6640949999999,7000.0,586.67656,558.834333,10
C14925,341.149186,48.78,0.0,0.0,500.0,256.73195499999997,259.3518,12
C14926,91.705554,1468.1,0.0,0.0,3000.0,1502.962138,110.07101599999999,12
C14927,2032.338405,158.24,158.24,2508.932178,2500.0,625.314406,632.1981969999999,12
C14928,4.12565,25.69,0.0,0.0,4500.0,163.35253799999998,128.336305,12
C14929,709.473364,548.85,163.56,153.665694,1200.0,381.15677,213.8837,12
C14930,8048.03442,0.0,0.0,6163.107978,12000.0,2165.2529870000003,2164.447843,12
C14931,2755.306896,2754.49,780.49,3193.924548,13000.0,4843.691022999999,774.60303,12
C14932,348.64698500000003,230.0,0.0,1099.152158,1200.0,443.36407599999995,271.562248,12
C14933,472.663708,310.44,310.44,0.0,4000.0,2493.243567,222.654608,12
C14934,387.585128,0.0,0.0,2494.4979710000002,3000.0,0.0,312.343947,6
C14935,120.65801499999999,349.12,0.0,0.0,2700.0,383.414493,163.463142,12
C14936,105.385636,1536.31,1191.4,0.0,3000.0,1639.344093,161.467632,12
C14937,2843.942194,0.0,0.0,266.975744,3000.0,869.193769,910.7037619999999,12
C14938,28.315171000000003,225.02,113.32,0.0,10000.0,315.24624900000003,118.313994,8
C14939,949.530268,45.65,0.0,47.786053,1000.0,303.450157,456.01689500000003,12
C14940,34.706824,242.9,0.0,0.0,1500.0,85.29089499999999,174.958496,12
C14941,3596.7495719999997,0.0,0.0,1172.638871,6000.0,1499.4013439999999,765.099049,12
C14942,49.920897,400.19,0.0,0.0,8500.0,363.703322,177.221407,12
C14943,120.945829,33.38,33.38,0.0,1000.0,514.002301,148.330512,10
C14944,1118.479084,325.95,121.99,0.0,2400.0,290.888289,369.13079500000003,12
C14945,216.184011,0.0,0.0,948.3807439999999,1200.0,243.64342000000002,173.667325,12
C14946,3997.5726590000004,0.0,0.0,3516.5482,4500.0,1456.274689,1310.022633,11
C14947,1906.703614,780.0,780.0,0.0,3000.0,1338.3034710000002,598.6491980000001,12
C14948,1747.359784,0.0,0.0,413.38083,1800.0,700.732344,755.249544,12
C14949,2363.6154920000004,1441.32,1066.68,0.0,6000.0,1055.392983,988.4089769999999,12
C14950,1247.196735,243.0,0.0,0.0,1200.0,529.0914769999999,919.446681,12
C14951,336.640397,589.59,424.59,0.0,5000.0,839.728514,184.63555300000002,12
C14952,135.493002,0.0,0.0,499.794103,1200.0,1844.110066,185.379277,12
C14953,957.9805880000001,424.76,424.76,0.0,5000.0,504.56116,337.959338,12
C14954,965.2366789999999,2786.08,2022.26,0.0,4500.0,1399.589495,244.198717,12
C14955,260.409355,545.34,288.0,0.0,1500.0,384.809868,189.1629,12
C14956,2772.790822,337.98,337.98,198.185224,3000.0,1043.3963529999999,1046.955311,12
C14957,1305.266304,1078.89,233.9,2081.15215,5000.0,164.080259,191.069553,6
C14958,1153.3359380000002,886.56,886.56,0.0,1000.0,724.171914,2256.223464,12
C14959,633.388444,830.45,0.0,0.0,6000.0,497.2634019999999,239.60665099999997,12
C14960,5830.700298,4079.01,3572.01,0.0,11500.0,2038.2018690000002,1375.326986,12
C14961,4931.40051,540.0,0.0,527.008867,11500.0,1174.8065199999999,1147.961544,12
C14962,344.53244700000005,3603.0,1612.95,0.0,6000.0,2912.826118,186.295633,12
C14963,743.52397,962.78,684.3,360.15497200000004,1000.0,402.895757,794.825011,12
C14964,1161.901683,10903.22,3061.43,0.0,12000.0,10799.000740000001,235.88019,12
C14965,10.451064,405.93,0.0,0.0,6500.0,831.748202,165.599724,9
C14966,256.028048,627.42,627.42,0.0,2500.0,288.225797,174.79951699999998,12
C14967,1109.172807,190.0,0.0,1496.441591,1500.0,795.189855,331.294133,12
C14968,15.307062,71.52,71.52,0.0,1500.0,55.180487,69.3025,6
C14969,1056.954525,0.0,0.0,744.2213429999999,2500.0,498.592426,250.571856,12
C14970,4797.567431,0.0,0.0,4824.425698,5000.0,5965.070573,2108.574767,12
C14971,42.363094,0.0,0.0,260.723304,1200.0,440.93937900000003,39.551362,7
C14972,608.422266,0.0,0.0,2338.86519,4000.0,600.277524,369.688294,12
C14973,7.950803,92.2,92.2,0.0,3000.0,152.592178,125.68403300000001,12
C14974,927.9835429999999,1321.52,0.0,0.0,4500.0,527.949934,264.03013300000003,12
C14975,821.9331129999999,987.26,114.62,0.0,6500.0,1605.098906,212.082883,12
C14976,46.773238,2166.56,2166.56,0.0,3000.0,1969.3080690000002,100.53896999999999,12
C14977,42.755705999999996,350.94,66.65,0.0,5000.0,1191.823088,195.006921,12
C14978,95.731707,632.3,432.3,0.0,2000.0,606.576346,173.221204,12
C14979,889.767658,2997.02,1174.0,0.0,7000.0,2199.48968,244.279734,12
C14980,1456.399956,0.0,0.0,4116.968065,2500.0,2793.487295,545.8747950000001,11
C14981,72.37297099999999,456.7,0.0,0.0,1200.0,312.28778700000004,163.340754,12
C14982,405.052353,515.14,446.14,0.0,4500.0,281.491353,280.482025,12
C14983,855.811816,1960.18,1654.0,271.838738,3000.0,2043.814652,324.863481,12
C14984,1074.2584869999998,11.35,11.35,0.0,1200.0,421.348577,206.637191,12
C14985,3024.642476,0.0,0.0,2381.716886,8000.0,578.458133,1031.5915,12
C14986,597.410794,344.75,55.45,1347.900815,2500.0,2026.647785,172.765035,12
C14987,43.20377,308.22,308.22,0.0,2000.0,331.111373,162.258275,12
C14988,79.517489,335.38,65.38,0.0,3000.0,413.920617,122.063597,12
C14989,35.16925,272.34,272.34,0.0,1500.0,386.322209,104.5487,12
C14990,5177.774511,1562.74,582.75,1443.2006689999998,9000.0,3770.423728,1262.016427,12
C14991,80.298186,1090.0,1090.0,0.0,4500.0,1015.891727,166.102478,12
C14992,1202.204204,435.04,0.0,0.0,1200.0,686.958695,847.988773,12
C14993,31.161679,300.0,300.0,0.0,11500.0,619.1799570000001,162.175915,12
C14994,176.16276200000001,1814.64,200.0,0.0,4000.0,1847.959268,81.667964,12
C14995,703.4076759999999,637.84,637.84,0.0,4500.0,888.272466,210.538977,11
C14996,445.92110099999996,1580.56,878.95,2703.4080559999998,2500.0,3992.8893,185.41893100000001,12
C14997,3083.784255,0.0,0.0,737.6528490000001,5500.0,1033.581612,746.430888,12
C14998,31.111548,110.0,0.0,0.0,8000.0,228.19209500000002,73.146612,12
C15000,503.73278600000003,1730.3,329.15,0.0,2500.0,2293.371099,179.553478,12
C15001,176.837859,108.39,108.39,0.0,1500.0,56.561603000000005,174.299229,12
C15002,94.537529,1399.55,0.0,0.0,7500.0,471.663042,209.623931,12
C15003,661.940291,755.14,272.24,0.0,6500.0,2284.482833,247.277952,12
C15004,8.799432000000001,1591.48,1372.68,0.0,2000.0,1496.045221,72.016021,12
C15005,3106.4182149999997,0.0,0.0,2139.745589,10000.0,11508.41333,1296.6716609999999,12
C15006,827.393597,693.89,693.89,0.0,1500.0,1954.5909550000001,700.486647,12
C15007,0.0,94.5,94.5,0.0,1500.0,0.0,312.343947,12
C15008,4361.9641759999995,0.0,0.0,288.451529,4500.0,1041.187421,1583.2957509999999,12
C15009,73.10055,78.09,78.09,0.0,4000.0,93.718849,256.977391,12
C15010,7.0474820000000005,321.07,0.0,0.0,3000.0,285.78525299999995,52.529089,12
C15011,353.895121,2073.54,0.0,175.82671100000002,700.0,1633.858307,156.422554,12
C15012,5911.506531,0.0,0.0,7098.892954000001,8000.0,1156.310659,1880.717414,10
C15013,8.523984,130.32,130.32,0.0,1500.0,64.34569,100.347627,12
C15014,3096.8316839999998,4492.85,3415.9,0.0,10000.0,3853.65899,708.700191,12
C15015,2468.5061769999998,0.0,0.0,648.808629,2500.0,601.740186,1085.79506,12
C15016,1341.000157,1355.77,135.32,929.959753,4000.0,553.207757,351.43166,12
C15017,169.343874,1553.8,0.0,0.0,16500.0,1921.042991,125.89566699999999,12
C15018,18.112481,206.69,206.69,0.0,2000.0,259.02173700000003,95.4525,12
C15019,287.49327900000003,1709.0,0.0,0.0,2283.333333,5120.550705,259.56172999999995,9
C15020,38.013028000000006,469.62,469.62,0.0,4000.0,744.8548440000001,68.98671999999999,12
C15021,8.570991000000001,149.55,0.0,0.0,5000.0,447.37711900000005,97.176376,12
C15022,7.20735,152.02,152.02,0.0,1000.0,219.44591499999999,99.133361,12
C15023,15.667283,147.48,147.48,0.0,3000.0,137.10560800000002,124.54448300000001,12
C15025,955.1590369999999,440.57,394.92,0.0,1000.0,684.0901309999999,591.385845,12
C15026,827.2550669999999,281.97,281.97,0.0,1000.0,298.80863700000003,232.28620800000002,12
C15027,2472.017517,2317.89,601.87,0.0,5500.0,647.118596,769.790351,12
C15028,22.322215,448.0,258.0,0.0,3000.0,1262.320878,132.88943500000002,12
C15029,1764.0831640000001,329.47,329.47,58.536178,1800.0,789.269658,798.373689,12
C15030,23.651198,250.0,250.0,0.0,1200.0,475.34762300000006,173.942309,12
C15031,1886.8112820000001,146.73,0.0,3249.377014,3000.0,2817.269516,523.086888,12
C15032,232.14034500000002,552.66,476.66,76.63331600000001,500.0,1123.972876,332.553992,12
C15033,17.092052,1160.0,1160.0,0.0,7000.0,1587.607855,78.17536899999999,12
C15034,4746.953711,0.0,0.0,939.38774,11000.0,1257.708437,1029.681413,11
C15035,30.969957,319.67,0.0,0.0,7500.0,103.19810799999999,55.782805,6
C15036,201.463595,2148.34,1510.0,0.0,5000.0,1951.5219780000002,147.236428,12
C15037,322.411152,1506.92,693.9,0.0,2500.0,1567.278435,167.076537,12
C15038,1129.185643,0.0,0.0,1385.126221,1500.0,1275.071841,293.203915,12
C15039,99.643727,677.68,22.0,0.0,3000.0,809.678399,148.487769,12
C15040,651.394216,2529.64,1515.32,0.0,7500.0,2334.3148109999997,200.43596399999998,12
C15041,1409.256223,4569.65,2820.71,3883.517967,30000.0,5772.813158,472.103929,10
C15042,194.92700000000002,2061.48,448.42,0.0,8500.0,1937.914753,144.660755,12
C15043,6758.987905,198.96,172.36,7019.083751,11000.0,2337.875284,3171.185979,12
C15044,2332.496766,0.0,0.0,1848.691278,9700.0,803.519921,548.2663200000001,12
C15045,1860.4696010000002,0.0,0.0,303.822585,4000.0,560.883507,436.58978499999995,12
C15046,920.5299259999999,462.33,0.0,1065.754951,1200.0,514.8395419999999,318.92269300000004,7
C15047,3347.700395,5967.42,951.34,0.0,11500.0,3012.483841,811.061687,12
C15048,947.7085099999999,483.4,0.0,1288.83283,2000.0,394.907752,280.049702,12
C15049,574.032791,1606.51,1606.51,0.0,1000.0,1844.561564,449.515886,12
C15050,3067.274152,0.0,0.0,591.2461139999999,3500.0,692.1368679999999,877.6746130000001,12
C15051,768.881695,408.59,0.0,0.0,2500.0,2095.952073,250.856639,12
C15052,1190.8844279999998,0.0,0.0,1817.843113,2000.0,290.690807,251.39398500000001,7
C15054,1710.119356,1697.15,1574.25,0.0,7500.0,1161.146904,390.404693,12
C15055,229.878735,0.0,0.0,928.309409,3000.0,101.7826,203.285024,11
C15056,4766.360515,2894.04,310.22,1386.851165,20000.0,1302.79339,1245.948419,12
C15057,3007.6648609999997,534.26,168.75,0.0,16000.0,3007.94197,807.008705,12
C15058,1871.597836,3220.25,3011.76,2367.006699,5500.0,448.564207,559.391166,12
C15059,1455.745146,266.0,0.0,168.514165,1500.0,284.96648500000003,302.73780800000003,9
C15060,1986.5583170000002,0.0,0.0,872.861808,6500.0,653.211583,587.112789,12
C15061,36.174755,315.0,315.0,0.0,1000.0,294.181491,166.626282,12
C15062,129.836526,1433.99,690.0,0.0,4000.0,1363.1342029999998,141.64886,11
C15063,206.97808899999998,0.0,0.0,500.665069,3000.0,936.8568449999999,163.934517,11
C15064,1192.594159,1324.82,324.7,914.684674,6000.0,610.477936,361.259813,12
C15065,50.564485999999995,84.0,0.0,259.10541800000004,2000.0,474.05408099999994,222.20292400000002,12
C15067,62.104602,377.62,377.62,0.0,2500.0,548.900318,99.168927,12
C15068,56.945201000000004,328.1,0.0,0.0,6500.0,437.845434,117.947254,12
C15069,8.421315,60.0,0.0,0.0,6000.0,250.155585,122.06813999999999,12
C15070,15.810927,246.29,0.0,0.0,500.0,149.886496,23.3231,11
C15071,44.613002,281.7,0.0,0.0,7500.0,401.455848,75.081916,12
C15073,2342.724406,0.0,0.0,4697.170219,8000.0,6049.9902170000005,517.0908519999999,12
C15074,3164.714813,839.65,24.0,96.76435699999999,4000.0,740.325412,1010.5325730000001,12
C15075,2068.865586,0.0,0.0,1285.834671,2500.0,607.215424,496.404113,12
C15076,0.0,265.76,265.76,0.0,1500.0,288.14115699999996,14.094123000000002,12
C15077,14.891907999999999,59.8,0.0,0.0,500.0,98.211239,119.964053,12
C15078,1367.301373,231.41,231.41,0.0,2500.0,107.24240800000001,257.56864,6
C15079,299.82542,480.0,350.0,416.566286,1000.0,113.97063899999999,100.59858,7
C15080,0.0,0.0,0.0,253.887233,500.0,2437.932505,312.343947,9
C15081,1176.088299,0.0,0.0,1106.3605929999999,1200.0,27.832777,7751.321328,12
C15082,1164.125671,0.0,0.0,3087.0047010000003,3500.0,244.853194,748.670976,12
C15083,25.499945,62.53,0.0,0.0,1700.0,1637.518241,110.864194,12
C15084,3646.30636,594.88,460.98,3281.891728,9000.0,732.79341,1135.596349,12
C15085,164.583178,1489.28,570.8,0.0,3500.0,1858.087268,176.445411,12
C15086,2980.6289420000003,1352.52,0.0,0.0,10000.0,782.875155,760.4150030000001,12
C15087,3350.186138,0.0,0.0,2887.013513,4500.0,1161.817205,902.109479,12
C15088,1101.8547,0.0,0.0,38.930597,2100.0,292.271318,282.262223,12
C15089,468.294595,4164.14,948.6,0.0,4000.0,3958.9261619999997,203.066713,12
C15090,63.928065000000004,183.6,183.6,0.0,1500.0,141.05589799999998,171.950243,12
C15091,906.613422,0.0,0.0,2222.7682019999997,3000.0,1450.04403,229.914965,9
C15092,798.693995,0.0,0.0,1865.808018,3000.0,180.865117,301.842645,12
C15093,3.750633,159.6,159.6,879.373487,4500.0,966.963956,14.83825,12
C15094,1281.8426650000001,0.0,0.0,371.667107,1500.0,576.243687,407.81451,12
C15095,863.1303869999999,37.3,0.0,0.0,1000.0,164.343581,176.441403,12
C15096,50.302615,0.0,0.0,575.797773,500.0,511.341658,186.033645,12
C15097,33.817964,232.45,232.45,0.0,1800.0,243.40712799999997,141.988053,12
C15098,559.917793,4760.11,1852.93,19.930336999999998,4000.0,3632.7197229999997,239.701062,12
C15099,2671.979402,1469.66,42.23,2150.272488,3000.0,4047.049777,1682.737989,12
C15100,814.781581,832.7,0.0,757.3750980000001,4000.0,265.237605,226.573606,12
C15101,1184.434511,99.8,0.0,3445.51955,3000.0,3497.925485,512.876256,12
C15102,3.198999,45.87,45.87,0.0,3000.0,89.700598,14.369082,12
C15103,33.267171000000005,341.45,341.45,0.0,5000.0,361.47312,156.23979,12
C15104,261.46252799999996,2893.57,1202.94,0.0,10000.0,2567.609796,182.974604,12
C15105,2659.4118789999998,177.62,0.0,1831.1154960000001,4000.0,577.131439,624.924987,12
C15106,8.077527,125.0,125.0,0.0,1500.0,155.94085800000002,97.910986,11
C15107,115.93793600000001,0.0,0.0,1529.395551,1800.0,109.424145,229.04431200000002,12
C15108,69.37782,588.02,516.72,0.0,7000.0,1596.674994,241.434175,12
C15109,61.588389,250.0,211.0,0.0,1000.0,282.556704,149.753219,12
C15110,2.081357,26.49,0.0,0.0,7500.0,78.573329,42.095279999999995,12
C15111,3092.189629,60.82,60.82,2361.473149,3500.0,856.196277,889.4852380000001,12
C15112,564.325877,0.0,0.0,36.998782,600.0,239.84705099999996,336.62740099999996,12
C15113,10.684577,300.0,300.0,0.0,4000.0,368.807294,312.343947,12
C15114,2067.148279,792.68,350.78,446.493825,3500.0,697.3323230000001,611.827896,12
C15115,966.732798,1093.0,0.0,247.19964199999998,7500.0,1226.547045,218.20683300000002,12
C15116,4099.755913,0.0,0.0,4933.666708,12000.0,3005.016513,929.740389,12
C15117,1507.0019949999999,209.1,0.0,0.0,1800.0,443.628394,417.620633,12
C15118,2220.864979,2884.42,1556.59,0.0,4500.0,1355.527973,555.596549,12
C15121,92.325796,371.16,371.16,0.0,2000.0,205.804949,170.36763100000002,12
C15122,3583.515054,5683.71,5463.73,0.0,3000.0,4752.379612,8296.912755,12
C15123,3343.299372,790.8,790.8,5001.962631,5000.0,1325.639966,848.308643,12
C15124,2133.901379,303.03,294.0,0.0,3000.0,1512.770602,615.208288,12
C15125,217.993205,2435.21,753.32,0.0,7500.0,2024.0099739999998,193.28903200000002,12
C15126,50.803778,0.0,0.0,892.9414220000001,1500.0,1272.269385,28.024971999999998,8
C15127,319.037744,1262.28,0.0,0.0,10500.0,1350.541585,218.81061400000002,12
C15128,100.208311,0.0,0.0,182.14396599999998,3000.0,175.911508,145.244181,11
C15129,7.168805,88.04,0.0,0.0,1500.0,553.411253,85.67716800000001,12
C15130,1747.876077,0.0,0.0,2774.385866,3000.0,495.39833799999997,379.91166,12
C15131,519.444307,525.0,525.0,0.0,1000.0,1500.4566869999999,806.258492,12
C15132,4320.267209000001,117.23,0.0,2746.430467,8000.0,1200.321938,1017.2992390000001,12
C15133,2811.486863,692.52,0.0,637.084199,3000.0,1848.5376829999998,2532.728316,12
C15134,125.79383600000001,630.0,630.0,0.0,1000.0,373.89196499999997,166.265696,12
C15135,3798.323722,0.0,0.0,182.513182,4000.0,916.3843019999999,1193.6585029999999,12
C15136,4274.488095000001,0.0,0.0,12527.49129,10500.0,9836.835643999999,1115.092967,12
C15137,900.557796,1865.55,0.0,583.31815,3000.0,676.956491,232.30985099999998,12
C15138,858.857651,1013.61,382.48,0.0,2500.0,739.761292,257.745004,12
C15139,6537.8522060000005,2598.51,175.96,0.0,16000.0,2209.410409,1385.561503,11
C15140,1793.9705960000001,1004.9,0.0,0.0,2500.0,2697.139893,466.16980099999995,12
C15141,3215.903805,745.48,745.48,0.0,2500.0,0.0,312.343947,12
C15142,1893.7048510000002,4124.81,1088.91,0.0,6500.0,3235.222635,415.452888,12
C15143,7.5083899999999995,95.0,0.0,0.0,4000.0,547.880399,84.010008,12
C15144,1180.178744,233.35,0.0,0.0,14000.0,599.388563,336.726753,12
C15145,3232.1012170000004,495.0,0.0,4815.406969,5500.0,5434.899642,1006.9075710000001,12
C15146,6963.435383,2951.93,0.0,0.0,8000.0,1069.094662,11142.93224,12
C15147,368.330629,1029.29,0.0,0.0,6500.0,1393.630631,170.881343,12
C15148,0.0,66.75,66.75,0.0,4000.0,0.0,312.343947,12
C15149,4.421403,95.59,73.56,0.0,4500.0,186.54681599999998,50.283744,12
C15150,41.049799,413.31,280.0,0.0,6000.0,475.939508,106.476161,12
C15151,3611.316106,2400.71,921.47,1815.3137829999998,11500.0,3911.840079,795.2758309999999,12
C15152,3214.579198,0.0,0.0,2322.566457,4000.0,2232.66712,748.463466,12
C15153,339.183041,139.5,0.0,0.0,1200.0,877.494612,167.323383,12
C15154,477.16584000000006,1342.51,270.0,0.0,8500.0,1089.226019,211.335301,12
C15155,3711.9554869999997,1241.4,615.0,0.0,11000.0,848.624102,855.287602,12
C15156,390.008261,0.0,0.0,463.287959,2500.0,250.58848500000002,205.177541,12
C15157,2251.896834,1331.0,9.9,0.0,12500.0,4571.887377,502.62641799999994,12
C15158,2461.015559,0.0,0.0,308.497698,6500.0,8328.730628,982.558921,12
C15159,9309.635579,9007.67,232.3,0.0,15000.0,5528.180381,2618.776868,12
C15160,4355.982388,0.0,0.0,305.985578,7500.0,1188.602797,1142.583303,12
C15161,62.99684499999999,779.7,489.7,0.0,9000.0,775.601851,155.518201,12
C15162,22.879526000000002,171.0,171.0,0.0,1500.0,152.51735,85.653871,6
C15163,4719.819043,2143.73,850.95,146.547709,12500.0,1031.151095,1032.193959,12
C15164,1241.565972,3637.75,241.5,6419.421654,7000.0,8754.779769,407.886506,12
C15165,49.198038000000004,699.0,0.0,0.0,1800.0,69.941439,166.648868,12
C15166,662.691336,0.0,0.0,967.5940199999999,1200.0,107.91646399999999,291.705634,12
C15167,4587.062247999999,333.28,333.28,77.956377,5000.0,1234.8095369999999,1673.959822,12
C15168,169.639713,1970.49,960.64,0.0,12000.0,1643.812227,195.514075,12
C15169,2823.212665,2814.23,0.0,0.0,7500.0,1150.6965289999998,662.5686,12
C15170,2.8802470000000002,250.0,0.0,0.0,2000.0,1401.222628,159.142575,12
C15171,47.193664,132.0,132.0,0.0,2500.0,267.057792,170.357282,12
C15172,597.6285780000001,1430.0,230.0,2091.0734199999997,1500.0,4032.106936,262.88434700000005,12
C15173,2872.7986140000003,27.16,27.16,2692.777044,5000.0,507.240956,1102.034141,12
C15174,3350.116932,39.8,0.0,3907.706693,8000.0,1809.711855,907.682774,12
C15175,13.221335,108.84,108.84,0.0,1500.0,69.97356500000001,85.41757199999999,7
C15177,1083.120149,0.0,0.0,2426.830138,1200.0,1481.809323,240.79407,12
C15178,777.616173,0.0,0.0,1894.377727,9000.0,2245.3588579999996,217.63063799999998,12
C15179,122.68401899999999,1267.0,1019.12,0.0,2500.0,1263.464175,111.639152,8
C15180,1615.968515,270.0,270.0,2592.263468,6000.0,3434.362444,364.334809,12
C15181,434.099616,4392.05,574.07,0.0,6000.0,4076.9144479999995,188.019302,12
C15182,820.700166,0.0,0.0,857.720875,1500.0,1892.507498,267.650667,12
C15183,7.6257649999999995,110.68,110.68,0.0,4000.0,0.0,312.343947,12
C15184,1428.1183640000002,119.34,119.34,2563.3247690000003,1200.0,2545.222796,7960.080674,12
C15185,1324.038811,1862.96,0.0,0.0,4400.0,954.962296,323.536714,12
C15186,1190.800122,1864.79,862.57,0.0,3000.0,1617.8849089999999,255.93114599999998,12
C15187,2580.1695219999997,0.0,0.0,3912.0416560000003,3000.0,1809.7657940000001,638.475926,12
C15188,371.866448,2825.85,319.01,0.0,10000.0,2137.437449,233.64980699999998,12
C15189,1280.7321869999998,0.0,0.0,395.725602,1500.0,397.461163,380.286525,12
C15190,975.416023,9586.1,1669.36,0.0,12000.0,8906.373361,214.210554,12
C15191,122.113869,1105.92,1105.92,0.0,2500.0,1105.854643,173.332353,12
C15192,1262.631995,405.0,0.0,0.0,7000.0,586.5510780000001,424.34309299999995,11
C15193,143.55390400000002,1778.76,1051.88,0.0,7000.0,1303.254323,161.824942,12
C15194,1037.797184,103.27,0.0,475.467016,2500.0,326.649398,254.19518399999998,12
C15195,1938.576334,333.54,23.35,2738.946605,2000.0,867.233681,586.992382,7
C15196,6257.390415999999,9228.97,147.73,0.0,9400.0,2139.2780620000003,3537.1018759999997,12
C15197,14.570032000000001,89.58,89.58,0.0,1500.0,71.64174100000001,83.215986,6
C15198,39.241601,199.56,199.56,0.0,3000.0,1558.673423,223.538858,12
C15199,871.499977,20.0,0.0,197.024597,2000.0,278.265172,277.580245,12
C15200,180.750232,266.64,266.64,95.285453,3500.0,1172.975952,175.62276,12
C15201,4107.157763,279.71,0.0,9337.271222,5000.0,8627.985927,1211.424432,12
C15202,58.313733,499.0,499.0,0.0,1500.0,526.368079,76.744713,11
C15203,5665.802895000001,0.0,0.0,10507.87257,10500.0,1290.753615,1629.315325,12
C15204,1340.671346,0.0,0.0,244.03631800000002,1500.0,514.124193,519.856738,12
C15206,43.762299,422.24,75.0,0.0,3000.0,280.83786000000003,119.087402,12
C15207,111.449845,1389.94,1389.94,0.0,1300.0,1356.270465,167.215217,12
C15208,138.489138,1455.68,217.76,0.0,500.0,1330.92776,177.48683400000002,12
C15209,70.976464,0.0,0.0,1880.6593050000001,1000.0,1860.536797,69.470274,12
C15210,49.378783,542.34,0.0,0.0,2700.0,387.944071,113.60971,8
C15211,4295.964134000001,0.0,0.0,4505.063338,7500.0,934.137744,1259.264875,12
C15212,1017.071792,0.0,0.0,4310.2211990000005,4500.0,4992.302341,665.402509,12
C15213,138.459191,327.94,327.94,0.0,5000.0,188.683162,208.663344,12
C15214,289.537597,1216.7,0.0,0.0,5000.0,788.58998,188.958312,12
C15215,74.755978,553.7,305.0,0.0,1000.0,467.131192,169.84053500000002,12
C15216,16.596410000000002,220.48,0.0,0.0,5000.0,302.180025,60.558319,12
C15217,51.004807,431.93,431.93,0.0,4000.0,1089.402716,135.20893999999998,12
C15218,1489.2243720000001,1209.56,319.56,0.0,12500.0,6831.656434,717.3045139999999,12
C15219,57.704840000000004,772.46,687.46,0.0,4000.0,770.9166610000001,95.05744200000001,12
